clip_id,target_id,frame,x,y,z,toddler looking at face,toddler looking at object,toddler making eye contact,toddler looking away,toddler following gaze,toddler playing alone,toddlers playing together,toddler showing object,toddler smiling,toddler crying,toddler frowning,toddler surprised,toddler neutral face,toddler happy face,moving object,moving person,bright object,dark object,hand reaching,face close-up,body close-up,object close-up,single toddler center,voice off-screen
352.000000,1.000000,92.000000,11.917047,3.277345,6.789813,0.192773,0.185431,0.180534,0.161714,0.168803,0.166950,0.155013,0.187146,0.171810,0.236334,0.212620,0.189904,0.176585,0.169057,0.154939,0.152182,0.140970,0.159837,0.145013,0.165701,0.145660,0.143925,0.190043,0.186881
352.000000,102.000000,1289.000000,7.711157,8.884484,2.266377,0.201614,0.212726,0.200276,0.194598,0.209389,0.225742,0.222521,0.230657,0.184880,0.194555,0.168965,0.204306,0.167979,0.187602,0.198229,0.197163,0.154116,0.152632,0.162468,0.114384,0.128646,0.167401,0.243351,0.158142
352.000000,102.000000,1319.000000,4.746895,8.373429,1.641059,0.231553,0.236755,0.204741,0.233702,0.249028,0.230923,0.209875,0.242972,0.212754,0.211916,0.217272,0.213545,0.200072,0.201375,0.200462,0.206027,0.179010,0.169502,0.176279,0.147294,0.173215,0.195262,0.228940,0.215940
352.000000,102.000000,1349.000000,6.009370,5.870684,2.432451,0.235108,0.236518,0.225301,0.212955,0.229399,0.256286,0.238245,0.258297,0.227531,0.224705,0.208682,0.228919,0.204173,0.223705,0.211264,0.219325,0.194068,0.182758,0.204336,0.164217,0.199519,0.193737,0.225049,0.206000
352.000000,103.000000,1289.000000,1.209646,9.591104,3.760072,0.179864,0.186945,0.189533,0.153993,0.165571,0.177164,0.189070,0.199980,0.166380,0.187615,0.167633,0.186622,0.145967,0.162275,0.213676,0.215095,0.190940,0.184627,0.196156,0.146598,0.173047,0.179280,0.183190,0.222020
352.000000,103.000000,1319.000000,5.156943,8.548281,1.623608,0.202169,0.205233,0.198599,0.199792,0.220192,0.222612,0.207311,0.220976,0.184244,0.195930,0.179911,0.204289,0.164354,0.182891,0.203695,0.209468,0.162989,0.152899,0.168643,0.127176,0.144217,0.160393,0.222973,0.205368
352.000000,103.000000,1349.000000,5.587040,8.507808,2.226128,0.189864,0.214896,0.188539,0.184449,0.187675,0.206189,0.206460,0.220119,0.177227,0.183026,0.185980,0.186729,0.151277,0.165373,0.196584,0.181014,0.152675,0.160434,0.189110,0.135223,0.149602,0.164825,0.205123,0.189977
352.000000,104.000000,1303.000000,1.279983,9.543284,3.748324,0.190320,0.187112,0.184628,0.169717,0.170367,0.186978,0.188251,0.180344,0.178343,0.192685,0.167844,0.195000,0.162431,0.169371,0.202223,0.204416,0.182013,0.169332,0.187657,0.163681,0.179429,0.178243,0.177439,0.228966
352.000000,106.000000,1302.000000,5.133284,8.523695,1.573197,0.214977,0.212625,0.221492,0.197714,0.216565,0.249988,0.245660,0.226799,0.202650,0.214731,0.192491,0.226897,0.184589,0.208047,0.209084,0.211530,0.180995,0.165277,0.176711,0.132181,0.158081,0.170200,0.237009,0.196096
352.000000,107.000000,1303.000000,5.162597,8.491219,1.604192,0.229395,0.241283,0.231067,0.218996,0.229722,0.263207,0.250892,0.255066,0.214768,0.231818,0.205702,0.239520,0.202806,0.210783,0.224873,0.216067,0.202614,0.178159,0.174735,0.137755,0.162420,0.185075,0.247372,0.214874
352.000000,108.000000,1308.000000,1.205899,9.488439,3.542939,0.181883,0.190188,0.175350,0.158762,0.166661,0.183926,0.195162,0.192882,0.160852,0.183079,0.166323,0.177707,0.146364,0.152029,0.197433,0.194018,0.184390,0.179205,0.177861,0.149370,0.170475,0.180653,0.163698,0.219408
352.000000,110.000000,1347.000000,7.348359,5.262863,2.207230,0.249068,0.234108,0.241572,0.223727,0.225739,0.208227,0.221055,0.248638,0.211333,0.242357,0.217834,0.232219,0.208734,0.211401,0.188424,0.206087,0.164545,0.174957,0.205994,0.153380,0.158099,0.156457,0.215985,0.205542
352.000000,110.000000,1377.000000,7.346371,5.661282,2.237207,0.233803,0.231310,0.235000,0.229573,0.232651,0.225109,0.241207,0.249122,0.218839,0.223871,0.216239,0.230382,0.211754,0.213259,0.192483,0.197289,0.164615,0.164698,0.191853,0.153312,0.166990,0.164057,0.227185,0.208030
352.000000,111.000000,1361.000000,0.817269,8.322233,3.255067,0.186772,0.205407,0.172276,0.171654,0.179671,0.182237,0.181340,0.208466,0.174494,0.186591,0.178344,0.183320,0.140647,0.158446,0.215769,0.179815,0.189923,0.190043,0.184781,0.167694,0.179236,0.215190,0.157590,0.198740
352.000000,112.000000,1373.000000,1.283029,9.582832,3.802906,0.181201,0.177707,0.185905,0.151735,0.169077,0.204644,0.195798,0.192043,0.174065,0.180064,0.169293,0.194678,0.149591,0.175161,0.210283,0.210836,0.184450,0.182679,0.187002,0.156730,0.184858,0.183021,0.180656,0.200294
352.000000,114.000000,1386.000000,5.304173,8.019086,1.776800,0.210305,0.236918,0.197926,0.198290,0.198400,0.211677,0.216883,0.234913,0.206375,0.219588,0.211782,0.219141,0.180654,0.193158,0.190377,0.169865,0.172749,0.183057,0.177008,0.148528,0.143850,0.179452,0.215427,0.193191
352.000000,114.000000,1416.000000,6.987943,7.976998,1.612412,0.208886,0.211121,0.222311,0.209464,0.198593,0.194438,0.230968,0.233930,0.180744,0.214464,0.204839,0.202889,0.187142,0.168974,0.166592,0.163796,0.135735,0.143468,0.176060,0.130106,0.155882,0.152515,0.231002,0.171733
352.000000,114.000000,1446.000000,6.069048,7.921165,1.565563,0.212615,0.215337,0.208455,0.200294,0.188151,0.197270,0.233366,0.229585,0.190614,0.232566,0.202588,0.206747,0.175558,0.178960,0.177440,0.175712,0.154157,0.158138,0.196321,0.142555,0.156091,0.172177,0.217807,0.193383
352.000000,115.000000,1387.000000,6.713221,4.506986,2.797172,0.250128,0.247013,0.243430,0.222756,0.229047,0.234336,0.231637,0.254233,0.234887,0.253752,0.230714,0.258534,0.212015,0.224650,0.202749,0.192432,0.186585,0.181629,0.198908,0.184116,0.175527,0.179769,0.228160,0.221649
352.000000,115.000000,1417.000000,8.559548,4.967407,4.766350,0.229916,0.234258,0.223645,0.231829,0.225819,0.197738,0.195602,0.238058,0.211780,0.242301,0.244921,0.223299,0.200741,0.199360,0.167965,0.161235,0.151328,0.166731,0.170460,0.167454,0.156679,0.166710,0.219770,0.186222
352.000000,115.000000,1447.000000,5.892210,5.914832,3.198246,0.213054,0.202810,0.215484,0.201226,0.201020,0.183702,0.200363,0.208047,0.187811,0.214585,0.212097,0.204051,0.172610,0.190332,0.176816,0.178136,0.150514,0.154565,0.178771,0.164185,0.150610,0.160928,0.197374,0.172223
352.000000,116.000000,1390.000000,0.032443,7.604271,4.459687,0.202001,0.197412,0.177691,0.179557,0.186755,0.156360,0.169229,0.194433,0.179566,0.188091,0.176039,0.178509,0.154844,0.164981,0.193203,0.183087,0.189567,0.194124,0.191171,0.201066,0.205711,0.215291,0.170541,0.214703
352.000000,119.000000,1459.000000,6.166742,8.246716,1.452443,0.237625,0.244806,0.215928,0.220742,0.209762,0.225659,0.233931,0.252315,0.208546,0.231754,0.205583,0.217200,0.198277,0.192414,0.196059,0.169351,0.175037,0.167638,0.185448,0.159406,0.163134,0.206900,0.243540,0.199568
352.000000,119.000000,1489.000000,6.247173,8.231437,1.479042,0.215886,0.213208,0.202617,0.205782,0.203297,0.219697,0.228398,0.231586,0.194253,0.211285,0.196355,0.210121,0.174010,0.180075,0.175800,0.162024,0.167365,0.158744,0.188573,0.143018,0.151869,0.177937,0.241213,0.176826
352.000000,119.000000,1519.000000,6.360352,8.134422,1.515515,0.217112,0.228978,0.202596,0.206057,0.205859,0.207190,0.209562,0.223762,0.202891,0.216382,0.216518,0.209329,0.193400,0.195371,0.176933,0.172871,0.168655,0.156723,0.177878,0.159293,0.150071,0.185643,0.241797,0.181341
352.000000,120.000000,1499.000000,2.753280,8.218630,3.364671,0.215251,0.221723,0.197427,0.189214,0.201087,0.204808,0.213969,0.229885,0.194770,0.211400,0.189489,0.210356,0.168013,0.181803,0.202378,0.194560,0.187644,0.165491,0.201842,0.162319,0.175271,0.199815,0.203185,0.224166
352.000000,120.000000,1529.000000,6.345163,8.133932,1.499660,0.211169,0.212951,0.188624,0.201548,0.195066,0.198079,0.214186,0.228083,0.187206,0.204530,0.200695,0.200906,0.171681,0.183196,0.170601,0.171517,0.166436,0.155062,0.187500,0.157028,0.159317,0.177482,0.231783,0.177115
352.000000,120.000000,1559.000000,6.509066,8.106702,1.522971,0.210643,0.209685,0.194241,0.202726,0.200613,0.184134,0.215788,0.215923,0.181194,0.200047,0.191569,0.189726,0.168995,0.170286,0.157325,0.152991,0.148910,0.141447,0.176248,0.151319,0.145505,0.169229,0.226899,0.158257
352.000000,120.000000,1589.000000,6.093522,8.196196,1.513316,0.207248,0.222817,0.202960,0.193629,0.184933,0.216519,0.214888,0.230458,0.194241,0.218838,0.198947,0.196619,0.169041,0.172731,0.185576,0.188383,0.170243,0.149392,0.176280,0.148884,0.166215,0.195885,0.222184,0.200075
352.000000,126.000000,1560.000000,4.700841,5.852932,3.905869,0.217622,0.219971,0.203346,0.209169,0.206466,0.189364,0.209616,0.215894,0.199245,0.212244,0.210557,0.200367,0.182146,0.187797,0.188535,0.182238,0.172742,0.189122,0.192767,0.183532,0.176745,0.196733,0.199834,0.178914
352.000000,127.000000,1613.000000,5.660213,8.487610,2.236067,0.177674,0.200127,0.184675,0.173782,0.178624,0.179454,0.187153,0.188938,0.153345,0.183641,0.176482,0.176365,0.141459,0.145946,0.184272,0.171841,0.144193,0.145346,0.171104,0.119576,0.138024,0.167360,0.212504,0.157620
352.000000,127.000000,1643.000000,5.388062,8.048650,1.949680,0.220402,0.233371,0.214135,0.209665,0.206626,0.212425,0.228874,0.234720,0.198052,0.208358,0.203677,0.220966,0.178634,0.191113,0.199177,0.197817,0.173696,0.176597,0.189860,0.146735,0.158118,0.175808,0.222373,0.203988
352.000000,127.000000,1673.000000,5.935058,7.798038,1.555570,0.225168,0.208365,0.214120,0.196711,0.194145,0.188004,0.213226,0.220533,0.189782,0.220839,0.209081,0.205922,0.181489,0.178161,0.178701,0.183346,0.153949,0.167705,0.187888,0.145206,0.152619,0.151270,0.215529,0.203154
352.000000,127.000000,1703.000000,5.528500,8.999109,1.677520,0.143654,0.129824,0.160266,0.132106,0.111173,0.161914,0.220272,0.154207,0.140018,0.183140,0.133351,0.155169,0.125725,0.136225,0.129849,0.135338,0.124286,0.130219,0.167677,0.119388,0.130583,0.135501,0.205471,0.144544
352.000000,127.000000,1733.000000,5.864139,8.874387,1.641326,0.164459,0.144302,0.184468,0.158925,0.138715,0.171748,0.224858,0.156520,0.141874,0.193711,0.151290,0.162404,0.140292,0.137738,0.126112,0.132012,0.109855,0.116411,0.159217,0.114857,0.119785,0.128133,0.215517,0.140730
352.000000,127.000000,1763.000000,5.849613,8.583809,2.371773,0.189354,0.211074,0.186813,0.175055,0.177767,0.217028,0.222011,0.218076,0.166952,0.190427,0.183127,0.200016,0.161425,0.161425,0.183857,0.172103,0.157517,0.155965,0.175890,0.122709,0.136978,0.168850,0.219791,0.180288
352.000000,127.000000,1793.000000,7.229359,5.286216,4.354797,0.272665,0.260568,0.252907,0.264249,0.267644,0.219367,0.211336,0.247867,0.232865,0.223202,0.240495,0.243723,0.218765,0.223070,0.199751,0.201039,0.179539,0.176348,0.202787,0.184880,0.181323,0.180419,0.218416,0.215867
352.000000,128.000000,1640.000000,1.168310,9.534148,3.735591,0.174121,0.182431,0.175642,0.154332,0.160672,0.186754,0.186372,0.185993,0.166298,0.182172,0.158549,0.183622,0.142177,0.156492,0.207660,0.205465,0.188891,0.186231,0.192014,0.153356,0.190502,0.189662,0.170850,0.210134
352.000000,129.000000,1651.000000,1.327923,9.610911,3.850956,0.177630,0.184874,0.196119,0.156906,0.168840,0.184402,0.186580,0.192262,0.165262,0.185062,0.170276,0.185190,0.148961,0.164796,0.203608,0.205301,0.175849,0.173877,0.200125,0.156171,0.178745,0.176455,0.173777,0.203145
352.000000,13.000000,270.000000,-0.045805,8.215095,4.881779,0.172447,0.172278,0.160551,0.162349,0.163865,0.154386,0.150401,0.175093,0.171612,0.174743,0.189441,0.170458,0.159020,0.160418,0.183223,0.189294,0.167426,0.174521,0.197653,0.159727,0.191266,0.182406,0.145311,0.208937
352.000000,13.000000,300.000000,-0.356575,7.994988,4.664824,0.141895,0.149741,0.126889,0.134741,0.126019,0.112074,0.126420,0.151587,0.135103,0.150221,0.161563,0.138509,0.143411,0.130357,0.174163,0.171944,0.153524,0.184879,0.167978,0.143388,0.178608,0.180507,0.127046,0.177777
352.000000,131.000000,1717.000000,6.170378,8.261587,1.428245,0.193998,0.208999,0.190063,0.183244,0.176616,0.198107,0.220190,0.220684,0.193542,0.207346,0.176912,0.189614,0.172193,0.167519,0.158017,0.143486,0.145650,0.136851,0.174396,0.132859,0.138833,0.183445,0.222120,0.158363
352.000000,135.000000,1769.000000,0.455778,7.487632,4.468819,0.208696,0.220497,0.187460,0.201674,0.198048,0.173396,0.176906,0.207678,0.185335,0.201007,0.194740,0.182422,0.152670,0.167833,0.203760,0.195735,0.202997,0.208612,0.181585,0.193329,0.191946,0.220425,0.184263,0.204750
352.000000,136.000000,1792.000000,7.330986,5.930831,2.105694,0.219361,0.223344,0.210357,0.213047,0.214574,0.201179,0.203718,0.231837,0.190310,0.212661,0.212333,0.204358,0.166247,0.183829,0.175872,0.178266,0.144018,0.153162,0.187954,0.140726,0.154617,0.164287,0.228053,0.195255
352.000000,136.000000,1822.000000,3.204740,7.868920,2.139938,0.193453,0.240482,0.174479,0.193732,0.166729,0.212629,0.191889,0.230017,0.170554,0.182148,0.172843,0.191337,0.155010,0.163218,0.190594,0.169271,0.176404,0.178917,0.187125,0.129500,0.150047,0.188041,0.230566,0.195289
352.000000,136.000000,1852.000000,5.904031,8.579447,2.476828,0.207281,0.244276,0.209768,0.209233,0.202242,0.236572,0.223210,0.239050,0.182893,0.200394,0.192099,0.224205,0.157239,0.182658,0.198911,0.183246,0.166204,0.168514,0.192041,0.132717,0.143433,0.177136,0.237620,0.202266
352.000000,138.000000,1796.000000,0.354150,7.754727,4.367019,0.191151,0.197150,0.169725,0.166182,0.172232,0.155493,0.160609,0.196713,0.166803,0.196687,0.178530,0.170205,0.136961,0.149894,0.190085,0.186171,0.179784,0.187691,0.180551,0.181545,0.187512,0.192163,0.155717,0.203672
352.000000,138.000000,1826.000000,5.824535,6.136569,3.054382,0.222627,0.227315,0.212562,0.216546,0.202736,0.199669,0.217469,0.226655,0.202781,0.212599,0.217346,0.211393,0.179308,0.188963,0.194973,0.186621,0.168778,0.162332,0.190858,0.161273,0.166899,0.174284,0.202139,0.192809
352.000000,138.000000,1856.000000,7.427915,5.931938,2.273362,0.213099,0.224334,0.207354,0.226338,0.217576,0.200510,0.178934,0.209474,0.197857,0.207706,0.226131,0.208858,0.182810,0.186911,0.177442,0.176769,0.154014,0.152996,0.160508,0.135613,0.140977,0.151090,0.221727,0.187097
352.000000,15.000000,311.000000,5.994875,5.584320,3.872200,0.197004,0.194757,0.185464,0.206234,0.183219,0.182161,0.170299,0.210782,0.180925,0.190419,0.185608,0.185944,0.161401,0.165611,0.166056,0.169983,0.159588,0.157425,0.190301,0.139104,0.158384,0.155893,0.173922,0.178525
352.000000,16.000000,321.000000,5.863875,5.804883,3.605285,0.211101,0.225311,0.201989,0.213674,0.202594,0.185527,0.174418,0.232353,0.197595,0.199221,0.208503,0.210046,0.178652,0.193216,0.171967,0.157228,0.160591,0.173180,0.191940,0.155599,0.160051,0.166470,0.183742,0.173674
352.000000,2.000000,168.000000,-0.257049,8.534368,4.256270,0.167617,0.177633,0.159755,0.156534,0.158315,0.137164,0.156429,0.184163,0.155761,0.163866,0.161435,0.148158,0.127814,0.150589,0.187410,0.193861,0.172083,0.184740,0.187994,0.166430,0.215837,0.202032,0.140930,0.183953
352.000000,2.000000,198.000000,1.264159,9.601061,3.841242,0.176445,0.180157,0.190345,0.165968,0.164985,0.181689,0.192449,0.195964,0.177513,0.185632,0.181190,0.191977,0.159287,0.164561,0.217374,0.220583,0.186005,0.188901,0.209671,0.156895,0.189050,0.185368,0.167672,0.212663
352.000000,22.000000,354.000000,7.587392,4.966907,5.004138,0.257980,0.258274,0.237040,0.265191,0.250451,0.199606,0.205011,0.252179,0.224858,0.229558,0.232835,0.224919,0.213675,0.212292,0.180149,0.178739,0.164924,0.180898,0.196769,0.203916,0.192570,0.192983,0.219052,0.190466
352.000000,22.000000,384.000000,8.262072,6.486543,3.474986,0.271078,0.265140,0.249362,0.278208,0.266768,0.228957,0.220334,0.257354,0.226891,0.234922,0.242231,0.237437,0.228950,0.221206,0.194808,0.193661,0.173131,0.182689,0.198579,0.183468,0.166410,0.181761,0.248264,0.181328
352.000000,22.000000,414.000000,7.620118,5.519467,2.667063,0.251526,0.247842,0.245110,0.248601,0.241934,0.221273,0.215983,0.244601,0.221699,0.231808,0.222575,0.234864,0.207745,0.209034,0.193614,0.187668,0.171368,0.167089,0.198114,0.170151,0.160094,0.163693,0.217206,0.193118
352.000000,25.000000,405.000000,0.467722,8.119977,3.796158,0.185331,0.199069,0.174307,0.170198,0.167692,0.166631,0.175565,0.196697,0.175880,0.181170,0.175936,0.168456,0.139074,0.158501,0.193954,0.182721,0.188680,0.195315,0.193153,0.176456,0.191992,0.209215,0.166110,0.193227
352.000000,26.000000,417.000000,4.920048,5.797915,3.828189,0.195727,0.199623,0.170636,0.188076,0.177822,0.169355,0.172871,0.192117,0.174691,0.177223,0.184739,0.175959,0.144499,0.174308,0.155245,0.144211,0.151586,0.155499,0.164693,0.150234,0.154033,0.155160,0.166003,0.155314
352.000000,27.000000,421.000000,0.292465,8.057346,3.962981,0.172904,0.189662,0.168180,0.160693,0.163898,0.154156,0.151186,0.190333,0.163098,0.174111,0.166926,0.152065,0.116419,0.142442,0.177663,0.168254,0.167009,0.169520,0.194559,0.158967,0.181319,0.190907,0.137312,0.174439
352.000000,27.000000,451.000000,0.910121,7.238894,3.450710,0.173656,0.176848,0.168253,0.163659,0.149756,0.147928,0.157848,0.198322,0.160411,0.170776,0.154920,0.149125,0.116118,0.135661,0.153166,0.142011,0.154374,0.152860,0.179100,0.153070,0.176823,0.175758,0.148932,0.166327
352.000000,27.000000,481.000000,7.280950,5.143739,4.713643,0.227171,0.229091,0.207347,0.224958,0.211726,0.181944,0.184962,0.235901,0.201132,0.208018,0.196644,0.199037,0.166206,0.182579,0.169643,0.165330,0.164214,0.160497,0.175947,0.155322,0.169324,0.166301,0.164558,0.177718
352.000000,27.000000,511.000000,0.306144,8.175328,4.107435,0.185277,0.194398,0.168702,0.161869,0.164067,0.152235,0.160786,0.199969,0.165686,0.181237,0.169449,0.167861,0.128601,0.153476,0.197321,0.194539,0.180782,0.185760,0.176354,0.167585,0.194076,0.206313,0.153060,0.191837
352.000000,27.000000,541.000000,-0.400767,8.788359,4.162961,0.152228,0.159029,0.139974,0.151525,0.133217,0.129236,0.120216,0.156445,0.152883,0.156017,0.147686,0.139313,0.090098,0.121199,0.166705,0.167398,0.159800,0.169877,0.164573,0.138916,0.179583,0.185747,0.147234,0.156522
352.000000,28.000000,427.000000,-1.380855,8.496694,4.201244,0.169808,0.160454,0.145831,0.136694,0.137144,0.098271,0.106038,0.152720,0.127778,0.146169,0.141126,0.131318,0.125198,0.138084,0.171986,0.152015,0.150089,0.192388,0.165423,0.181316,0.175382,0.221499,0.120618,0.132648
352.000000,28.000000,457.000000,-0.870821,8.443228,4.232229,0.171944,0.159387,0.144883,0.147753,0.135509,0.133689,0.140251,0.168481,0.157028,0.172701,0.159297,0.158991,0.126068,0.148525,0.173310,0.150839,0.168988,0.179607,0.175947,0.195361,0.198703,0.205523,0.141779,0.173465
352.000000,29.000000,430.000000,7.644208,5.004350,4.982995,0.249118,0.244613,0.231021,0.262949,0.249188,0.194573,0.182541,0.226461,0.214354,0.226367,0.225914,0.204759,0.213487,0.189515,0.168202,0.162588,0.155076,0.162953,0.180672,0.195604,0.165386,0.176793,0.196885,0.167399
352.000000,29.000000,460.000000,7.464128,5.058424,4.821846,0.273703,0.271116,0.251682,0.269807,0.265175,0.217172,0.216682,0.268924,0.237367,0.241094,0.242661,0.236768,0.223716,0.218365,0.197691,0.187664,0.177320,0.189192,0.203668,0.195866,0.188704,0.200479,0.211768,0.199707
352.000000,29.000000,490.000000,7.303531,5.148458,4.605591,0.262987,0.250133,0.243979,0.250772,0.247178,0.204345,0.202380,0.255091,0.227379,0.229492,0.225360,0.232588,0.201478,0.215980,0.185192,0.181263,0.175683,0.172024,0.190638,0.185146,0.178161,0.176719,0.188041,0.205259
352.000000,3.000000,171.000000,7.129914,5.264065,2.546144,0.254490,0.239802,0.255801,0.234347,0.247109,0.206398,0.233940,0.249072,0.222335,0.225930,0.215254,0.243861,0.206046,0.224877,0.189148,0.183048,0.172807,0.172233,0.211604,0.175026,0.177862,0.177111,0.215744,0.206552
352.000000,3.000000,201.000000,6.939106,5.493336,2.681812,0.244913,0.237350,0.237231,0.238652,0.223865,0.201556,0.237009,0.231957,0.204926,0.217189,0.211917,0.233946,0.205286,0.200660,0.186045,0.183833,0.173098,0.170410,0.208020,0.170860,0.175922,0.175663,0.222578,0.205276
352.000000,31.000000,452.000000,-0.276379,7.785763,4.549074,0.180407,0.181439,0.167818,0.164163,0.162080,0.148507,0.149445,0.185116,0.168123,0.183175,0.167419,0.163077,0.162784,0.151042,0.189860,0.180455,0.194428,0.189629,0.191085,0.190007,0.203270,0.207724,0.159173,0.204700
352.000000,32.000000,454.000000,6.820688,5.034152,4.160364,0.253391,0.237544,0.234694,0.226406,0.231020,0.209324,0.203882,0.241237,0.213041,0.231136,0.221742,0.241692,0.212800,0.210309,0.191484,0.201206,0.176329,0.174043,0.187414,0.184920,0.176463,0.176229,0.207073,0.221027
352.000000,32.000000,484.000000,0.331486,8.564517,4.432835,0.164266,0.167486,0.157537,0.155085,0.153934,0.145759,0.148629,0.191728,0.154225,0.175929,0.158381,0.169366,0.123038,0.152230,0.183703,0.192334,0.161262,0.172774,0.179147,0.150727,0.181337,0.173465,0.158443,0.194938
352.000000,33.000000,494.000000,0.250192,8.693745,4.378283,0.180311,0.184066,0.171222,0.168224,0.168801,0.178742,0.191846,0.200036,0.171684,0.177114,0.166644,0.168908,0.135813,0.166732,0.200824,0.212516,0.187418,0.184466,0.216899,0.177645,0.227757,0.205187,0.161469,0.196996
352.000000,36.000000,511.000000,7.223957,5.403174,4.162699,0.268795,0.259643,0.248803,0.264882,0.254861,0.222307,0.223936,0.264745,0.237810,0.240968,0.227457,0.242707,0.224836,0.223375,0.203722,0.211632,0.197544,0.189175,0.202702,0.174267,0.187530,0.187869,0.225062,0.214071
352.000000,36.000000,541.000000,7.029770,6.039726,3.236861,0.261915,0.262191,0.244099,0.263316,0.248308,0.243798,0.242054,0.262760,0.233164,0.240834,0.238175,0.244762,0.221157,0.220148,0.207331,0.213850,0.186772,0.186072,0.215219,0.176337,0.193658,0.185343,0.241682,0.193039
352.000000,36.000000,571.000000,2.620460,7.628372,2.509799,0.160157,0.171634,0.150546,0.169887,0.136754,0.165920,0.156060,0.176982,0.155945,0.175628,0.178892,0.153582,0.124949,0.140082,0.149456,0.175099,0.136995,0.143925,0.167030,0.132074,0.175338,0.164540,0.181485,0.136892
352.000000,36.000000,601.000000,6.985772,6.094475,0.970040,0.224082,0.250720,0.213204,0.230090,0.201210,0.225816,0.208480,0.254389,0.194831,0.213981,0.205673,0.237628,0.168623,0.185498,0.174619,0.167127,0.155578,0.160901,0.181826,0.136067,0.138860,0.153462,0.216996,0.154705
352.000000,36.000000,631.000000,3.453753,7.848612,2.077834,0.166721,0.202664,0.157782,0.182486,0.163571,0.188781,0.187538,0.202649,0.177387,0.184950,0.195392,0.176959,0.126858,0.157253,0.171257,0.160751,0.152782,0.174280,0.180291,0.132285,0.154325,0.170115,0.189456,0.161321
352.000000,37.000000,513.000000,1.168151,9.079655,4.129524,0.193573,0.191627,0.195745,0.172388,0.183400,0.185287,0.180375,0.200655,0.181714,0.185813,0.176499,0.192793,0.162346,0.175184,0.206789,0.210299,0.185574,0.185020,0.207273,0.174153,0.200189,0.195802,0.166121,0.216047
352.000000,40.000000,536.000000,8.465128,6.690250,3.556916,0.249548,0.248747,0.228525,0.244843,0.248680,0.192399,0.192972,0.257570,0.211697,0.220774,0.216718,0.225941,0.202580,0.197817,0.161691,0.161522,0.137113,0.157323,0.184382,0.177142,0.165955,0.166653,0.226817,0.172674
352.000000,40.000000,566.000000,7.966639,5.130575,2.490812,0.258763,0.252194,0.253998,0.224639,0.246485,0.205095,0.206415,0.255084,0.208845,0.232170,0.211886,0.277635,0.197632,0.216440,0.179910,0.173583,0.159664,0.172377,0.180039,0.170119,0.152746,0.159458,0.197679,0.191421
352.000000,40.000000,596.000000,8.046489,5.200067,2.544538,0.250999,0.247847,0.248509,0.230185,0.252762,0.203945,0.196516,0.261377,0.214006,0.222414,0.215904,0.251399,0.201718,0.210125,0.172939,0.165078,0.144036,0.158016,0.193281,0.164425,0.159273,0.153586,0.206845,0.203498
352.000000,40.000000,626.000000,2.524830,7.919722,3.967875,0.214449,0.194978,0.206120,0.186895,0.206167,0.184318,0.177214,0.208757,0.195510,0.202831,0.192316,0.202504,0.186017,0.190202,0.198877,0.215630,0.177683,0.179425,0.198966,0.178576,0.196647,0.184356,0.167014,0.223234
352.000000,40.000000,656.000000,6.182769,5.006235,4.372286,0.229821,0.225409,0.212901,0.208455,0.219585,0.197807,0.174465,0.221363,0.202782,0.212332,0.214558,0.216835,0.186036,0.187518,0.193764,0.196020,0.165151,0.179613,0.182923,0.178094,0.172843,0.169023,0.164080,0.214754
352.000000,41.000000,544.000000,0.802362,7.195658,4.665142,0.182571,0.191328,0.167299,0.185224,0.177203,0.156805,0.151082,0.184376,0.184239,0.179307,0.189242,0.170523,0.140496,0.167223,0.182839,0.188975,0.167478,0.180642,0.199099,0.160499,0.199172,0.187030,0.155961,0.183495
352.000000,44.000000,584.000000,1.715702,7.270164,3.935848,0.191150,0.188144,0.184460,0.174478,0.175113,0.173305,0.179030,0.187321,0.179155,0.194551,0.187773,0.174384,0.148518,0.163865,0.176693,0.165074,0.171165,0.177486,0.190762,0.162703,0.181061,0.184031,0.153565,0.180704
352.000000,45.000000,648.000000,0.405040,8.773448,3.213434,0.139334,0.164742,0.140613,0.135647,0.130348,0.154439,0.152323,0.168949,0.144854,0.161419,0.154696,0.145062,0.100619,0.127556,0.173285,0.150364,0.155062,0.157760,0.177625,0.121915,0.153578,0.184485,0.167293,0.156774
352.000000,45.000000,678.000000,7.001227,6.109831,0.993051,0.218549,0.240820,0.204972,0.227154,0.195205,0.224817,0.202291,0.237382,0.187211,0.221597,0.219463,0.223211,0.174875,0.179852,0.166923,0.166302,0.147725,0.154305,0.172239,0.126146,0.139869,0.154475,0.218476,0.161552
352.000000,45.000000,708.000000,7.087621,6.093199,1.489106,0.200081,0.216331,0.179923,0.198426,0.171860,0.174273,0.176130,0.211444,0.168544,0.180008,0.179451,0.183572,0.137436,0.149052,0.155900,0.157650,0.142339,0.146472,0.163238,0.119430,0.140232,0.141622,0.188682,0.155671
352.000000,45.000000,738.000000,7.272309,5.066506,4.883586,0.235336,0.244105,0.206070,0.261531,0.231463,0.206254,0.190091,0.249610,0.216343,0.215529,0.222140,0.204409,0.187720,0.196026,0.175433,0.194318,0.161987,0.171060,0.194642,0.162583,0.199458,0.184703,0.205190,0.182509
